text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @JavierDickstein: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/lwlBilHT8P,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:44:28,rt javierdickstein gameofthrones me when the mountain put his finger on sandor clegane eye http co lwlbilht8p
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:44:27,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:44:26,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:44:24,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @AmeliaLKD: Sandor Clegane - Grilled Cheese

Reliable
Rustic yet comforting
A bit melted
Crunchy outside, soft inside https://t.co/0sprx…",05/14/2019,Sandor Clegane,Pos,0.05,0.19999999999999998,05/14/2019 23:44:24,rt amelialkd sandor clegane grilled cheese reliable rustic yet comforting bit melted crunchy outside soft inside http co 0sprx
"Provocative question #2 - Is Sandor Clegane the best father in Westeros? 

#gameofthrones",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:44:15,provocative question 2 is sandor clegane the best father in westeros gameofthrones
"@GameOfThrones There is no Iron Throne anymore, it is in some rubble.  How is Dany going to sit upon it?  You guys… https://t.co/oyYlu15OWx",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:44:11,gameofthrones there is no iron throne anymore it is in some rubble how is dany going to sit upon it you guy http co oyylu15owx
"The Hound's fear of fire is nothing compared to his fear of the Lord of Light. 

S3 Ep5 #GoT",05/14/2019,Sandor Clegane,Pos,0.4,0.7,05/14/2019 23:44:10,the hound fear of fire is nothing compared to his fear of the lord of light s3 ep5 got
"Bitch, please
Come back when you kill an entire house, Clegane https://t.co/8Tnnh4bykD",05/14/2019,Sandor Clegane,Neu,0.0,0.3125,05/14/2019 23:44:09,bitch please come back when you kill an entire house clegane http co 8tnnh4bykd
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:43:55,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @EmptageHallett: Huge congratulations to Rory McCann on his final episode of #GameofThrones! What a fantastic episode, and an incredible…",05/14/2019,Sandor Clegane,Pos,0.26666666666666666,0.9333333333333332,05/14/2019 23:43:55,rt emptagehallett huge congratulation to rory mccann on his final episode of gameofthrones what fantastic episode and an incredible
"RT @tutaetear: #GameOfThrones
Sandor Clegane afraid of fire fell and died in the fire i- https://t.co/4CtGuu8WVS",05/14/2019,Sandor Clegane,Neg,-0.6,0.9,05/14/2019 23:43:53,rt tutaetear gameofthrones sandor clegane afraid of fire fell and died in the fire http co 4ctguu8wvs
RT @gab_mallari: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/KTGqBXhxuA,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:43:46,rt gab_mallari gameofthrones me when the mountain put his finger on sandor clegane eye http co ktgqbxhxua
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:43:40,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:43:34,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @devin_big25: Cersei walking past Clegane and the Mountain  #GameofThrones https://t.co/1K7WTqYwsw,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:43:34,rt devin_big25 cersei walking past clegane and the mountain gameofthrones http co 1k7wtqywsw
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:43:30,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:43:27,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:43:27,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @a_r_sowers: sandor clegane and arya stark https://t.co/nsmiyzETpx,05/14/2019,Sandor Clegane,Neg,-0.2,0.6,05/14/2019 23:43:23,rt a_r_sowers sandor clegane and arya stark http co nsmiyzetpx
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:43:23,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:43:13,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:43:09,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:43:06,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:43:03,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:53,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:51,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:50,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @gab_mallari: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/KTGqBXhxuA,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:42:40,rt gab_mallari gameofthrones me when the mountain put his finger on sandor clegane eye http co ktgqbxhxua
"RT @SiddhantDhurvey: Ned Stark might be her Father but The Hound was her daddy... 
RIP Sandor 
#GOTS8E5 #gameofthrones https://t.co/bCcOf5H…",05/14/2019,Sandor Clegane,Neg,-0.2,0.6,05/14/2019 23:42:39,rt siddhantdhurvey ned stark might be her father but the hound wa her daddy rip sandor gots8e5 gameofthrones http co bccof5h
"RT @AbidHus98687844: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/4eCjLX3kmj",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:42:37,rt abidhus98687844 sandor thank you rip sandor clegane best known a the hound gameofthrones http co 4ecjlx3kmj
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:35,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @AbidHus98687844: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/4eCjLX3kmj",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:42:27,rt abidhus98687844 sandor thank you rip sandor clegane best known a the hound gameofthrones http co 4ecjlx3kmj
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:42:19,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:18,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:42:15,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:15,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"Have rewatched last week's episode about 8x. The way Cersei does that ""Baptist bypass"" like she's ducking out durin… https://t.co/1DlytrCXvj",05/14/2019,Sandor Clegane,Neu,0.0,0.06666666666666667,05/14/2019 23:42:06,have rewatched last week episode about 8x the way cersei doe that baptist bypass like she ducking out durin http co 1dlytrcxvj
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:42:02,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:42:02,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:42:01,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:41:59,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:57,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:41:52,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @CreamySoda2: Cersei walking past the Mountain and the Hound like #GameOfThrones https://t.co/FfnoyKhzoz,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:41:52,rt creamysoda2 cersei walking past the mountain and the hound like gameofthrones http co ffnoykhzoz
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:41:47,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:41:34,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:41:33,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @AbidHus98687844: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/4eCjLX3kmj",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:41:31,rt abidhus98687844 sandor thank you rip sandor clegane best known a the hound gameofthrones http co 4ecjlx3kmj
RT @BarstoolBigCat: Clegane Bowl (2019) https://t.co/xzfR0zT5p1,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:30,rt barstoolbigcat clegane bowl 2019 http co xzfr0zt5p1
RT @devin_big25: Cersei walking past Clegane and the Mountain  #GameofThrones https://t.co/1K7WTqYwsw,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:41:25,rt devin_big25 cersei walking past clegane and the mountain gameofthrones http co 1k7wtqywsw
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:24,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:41:22,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:19,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"@MitchSchwartz71 I thought CleganeBowl was cool, it would’ve been cooler if there was a consequence like the Mounta… https://t.co/GYiVYYl8PO",05/14/2019,Sandor Clegane,Pos,0.35,0.65,05/14/2019 23:41:13,mitchschwartz71 thought cleganebowl wa cool it would ve been cooler if there wa consequence like the mounta http co gyivyyl8po
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:13,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
RT @briebachleda: RIP to the kindest character to ever exist 😥#thehound #GameofThones #GOTS8E5 https://t.co/fSzkYsHmTW,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:41:06,rt briebachleda rip to the kindest character to ever exist thehound gameofthones gots8e5 http co fszkyshmtw
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:40:57,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:40:51,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:48,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
RT @LordBalvin: THE FUCKING CLEGANE BOWL. #GameOfThrones https://t.co/8UVj8gMZDz,05/14/2019,Sandor Clegane,Neg,-0.6,0.8,05/14/2019 23:40:46,rt lordbalvin the fucking clegane bowl gameofthrones http co 8uvj8gmzdz
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:40:46,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:40:43,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:43,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:40:41,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:40:40,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
When the Hound told Arya to turn around I thought she was still gonna pop out while Cersei was reuniting with Jaime,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:39,when the hound told arya to turn around thought she wa still gonna pop out while cersei wa reuniting with jaime
@SAKEVISUALZ Nope In the interview the director said they knew that the hound was going to die with his brother the… https://t.co/GYWOBhNQeK,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:37,sakevisualz nope in the interview the director said they knew that the hound wa going to die with his brother the http co gywobhnqek
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:32,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:40:29,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @ashuranjananand: The hound

Faced his biggest fear: His brother and Fire

And died, A hero.. 
Rest in peace Sandor 💐 
#GameOfThrones #G…",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:28,rt ashuranjananand the hound faced his biggest fear his brother and fire and died hero rest in peace sandor gameofthrones
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:40:28,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @geoffh33: ‘Sandor .... thank you.’ Anger, hate, humour, affection, love. The most realistic, honest, heartfelt relationship in Game Of…",05/14/2019,Sandor Clegane,Neg,-0.016666666666666677,0.6041666666666667,05/14/2019 23:40:26,rt geoffh33 sandor thank you anger hate humour affection love the most realistic honest heartfelt relationship in game of
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:40:22,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:40:22,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:40:19,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @Aprilleahl: @turpinator1986 @dontforgetjames She should’ve gotten 12 million for the way she slid by the Clegane bros,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:19,rt aprilleahl turpinator1986 dontforgetjames she should ve gotten 12 million for the way she slid by the clegane bros
"RT @ironyfuck: What a disappointing end for Lord Varys, Sir Sandor 'The Hound' Clegane, Jaime Lannister after seven seasons of fan anxiety.…",05/14/2019,Sandor Clegane,Neg,-0.6,0.7,05/14/2019 23:40:15,rt ironyfuck what disappointing end for lord varys sir sandor the hound clegane jaime lannister after seven season of fan anxiety
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:40:13,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:40:13,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:40:11,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:40:10,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @ditzkoff: Rory McCann, aka Sandor Clegane, aka The Hound, on his post-Game of Thrones plans. https://t.co/ffyLfstuWE https://t.co/F7ff9…",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:39:56,rt ditzkoff rory mccann aka sandor clegane aka the hound on his post game of throne plan http co ffylfstuwe http co f7ff9
I’m really sad about the hound! That was up there with the most hurtful parts #GOTS8E5,05/14/2019,Sandor Clegane,Neg,-0.0625,0.75,05/14/2019 23:39:53,i really sad about the hound that wa up there with the most hurtful part gots8e5
"@TonyDanielx2 On its own, yes it’s an incredible episode, but it is tough to accept Dany as a genocidal maniac now.… https://t.co/qOURYyWmtq",05/14/2019,Sandor Clegane,Pos,0.3703703703703704,0.9111111111111111,05/14/2019 23:39:53,tonydanielx2 on it own yes it an incredible episode but it is tough to accept dany a genocidal maniac now http co qouryywmtq
"RT @FrankenChez: CLEGANE BOWL 2019! Old drawing of the meanest sweetheart is Westeros. Sandor Clegane, The Hound! #gameofthrones #thehound…",05/14/2019,Sandor Clegane,Pos,0.125,0.2,05/14/2019 23:39:49,rt frankenchez clegane bowl 2019 old drawing of the meanest sweetheart is westeros sandor clegane the hound gameofthrones thehound
"“you’re alright now, little bird” i rlly love the hound 🥺",05/14/2019,Sandor Clegane,Pos,0.15625,0.55,05/14/2019 23:39:49,you re alright now little bird rlly love the hound
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:39:46,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:39:34,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:39:23,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:39:23,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @LordBalvin: THE HOUND OTHERWISE KNOWN AS SANDOR CLEGANE IS THE GREATEST CHARACTER OF ALL TIME #GameOfThrones https://t.co/CiU2HBrw3b,05/14/2019,Sandor Clegane,Pos,1.0,1.0,05/14/2019 23:39:08,rt lordbalvin the hound otherwise known a sandor clegane is the greatest character of all time gameofthrones http co ciu2hbrw3b
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:39:01,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:38:52,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:38:51,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
